z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Leve Desc (-1.5 a -0.5),194,0.4359402015309109,1.2978004495289297,0.0439314270833399,59.27835051546392
Neutro,279,0.3098623629367111,0.0995012019444407,0.039247791147684,50.53763440860215
Leve Premio (0.5 a 1.5),192,-0.0120130443578316,0.0,0.0366782733685843,48.95833333333333
Caro (1.5 a 2.5),123,-0.0281397388300877,0.8518044776027356,0.0460308666192166,54.03225806451613
Muito Caro (>2.5),49,0.0371148398901141,0.5540094507046733,0.0303927024747819,58.490566037735846
Muito Barato (<-2.5),19,-2.6930452709568677,-4.428042652916108,0.0598887958579708,36.84210526315789
Barato (-2.5 a -1.5),95,-2.545732863460987,-3.2716929190498067,0.0931409759522678,32.0
Leve Desc (-1.5 a -0.5),235,-1.4235501233448276,-1.1955836984017476,0.1027434748810367,43.40425531914894
Neutro,235,1.269928464892007,1.3100459473920356,0.0835697151472749,55.74468085106383
Leve Premio (0.5 a 1.5),251,-0.8831388347501243,-0.9049751365725056,0.0753141427897112,42.62948207171315
Caro (1.5 a 2.5),71,-4.149613654437833,-4.158610240137772,0.0498744999302261,16.901408450704224
Muito Caro (>2.5),13,0.9731852351467296,0.7042235863994106,0.0436083946042894,69.23076923076923
Muito Barato (<-2.5),26,0.8880190597015417,-1.2194893441322296,0.0458179874312247,46.15384615384615
Barato (-2.5 a -1.5),129,-1.0290634394778488,-0.9210153373975905,0.0413094887809079,44.18604651162791
Leve Desc (-1.5 a -0.5),202,-0.5192913092823892,-0.4041861928253065,0.0384884924706899,44.55445544554456
Neutro,143,0.7033644711377907,1.1744202451201555,0.0450225980441163,59.44055944055944
Leve Premio (0.5 a 1.5),231,0.1694516998704631,-0.1127339388634851,0.0445553493639885,47.03389830508475
Caro (1.5 a 2.5),135,-0.4238994587771463,-0.6951581837202125,0.0388939232936429,41.48148148148148
Muito Caro (>2.5),53,0.6480296219368605,0.0779376667599418,0.041672891213967,50.943396226415096
Muito Barato (<-2.5),24,0.4033533546074372,-0.2914332876365166,0.0295174087878057,45.83333333333333
Barato (-2.5 a -1.5),97,0.4406571759642462,0.5376339935232899,0.039879169347124,54.63917525773196
Leve Desc (-1.5 a -0.5),142,0.218544041488152,0.188950588329706,0.0428156473227979,52.11267605633802
Neutro,197,0.675356318995429,0.3789505494702139,0.0391795712198408,52.79187817258884
