z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate,Sharpe,Drawdown
Leve Premio (0.5 a 1.5),121,-8.638426160439309,-20.38724392133078,0.267901726676116,20.66115702479339,-32.2447571927676,-8.906327887115426
Caro (1.5 a 2.5),31,-7.52520396565326,-13.50649691649438,0.2089058179948805,41.935483870967744,-36.02199307735738,-7.73410978364814
Muito Caro (>2.5),16,-13.936658364268853,-12.975022354578469,0.1006542318750545,6.25,-138.46072804080578,-14.037312596143908
Muito Barato (<-2.5),5,-5.220277235670061,-6.872246628154777,0.0675323531142927,20.0,-77.30038888967486,-5.287809588784353
Barato (-2.5 a -1.5),95,0.8892900182032716,-2.8484938494344525,0.123111309136675,46.31578947368421,7.223463199408768,0.7661787090665966
Leve Desc (-1.5 a -0.5),247,4.556957411924487,2.117981371343469,0.1402695784127834,56.68016194331984,32.4871396278614,4.416687833511704
Neutro,201,4.8693831218707535,5.596118618842749,0.1271556090389404,61.6822429906542,38.29467783906304,4.742227512831813
Leve Premio (0.5 a 1.5),196,-2.376882344153747,-4.198670950609723,0.1196995577199968,33.48837209302326,-19.857068560409566,-2.4965819018737436
Caro (1.5 a 2.5),132,-2.515888967326949,-6.5112283267732165,0.1239370148506212,37.85714285714285,-20.299738137630325,-2.6398259821775705
Muito Caro (>2.5),8,3.829692952394353,3.284105732547116,0.0611940700362494,75.0,62.58274515068242,3.7684988823581036
Muito Barato (<-2.5),0,,,,,,
Barato (-2.5 a -1.5),84,3.5039001352975907,6.155224403732984,0.1159481323365531,65.47619047619048,30.219547606921005,3.3879520029610375
Leve Desc (-1.5 a -0.5),184,5.174854638827926,2.8977598745837274,0.107699672981465,61.13989637305699,48.04893503873107,5.067154965846461
Neutro,160,4.834208365371413,3.5396733089939514,0.1088941454459886,50.78534031413613,44.39364762153837,4.7253142199254246
Leve Premio (0.5 a 1.5),255,0.1597733620984063,1.454923963419308,0.1075971592078758,56.07843137254902,1.4849217376158164,0.052176202890530515
Caro (1.5 a 2.5),170,3.438592281991088,5.421528472165904,0.0944303540339114,60.588235294117645,36.41405648381007,3.3441619279571766
Muito Caro (>2.5),31,-3.3972273669893696,-6.00335038941574,0.0593620014859223,19.35483870967742,-57.22898865810705,-3.4565893684752917
Muito Barato (<-2.5),3,2.692311656231827,2.5779460920754005,0.0220659689575702,100.0,122.01193337110354,2.670245687274257
Barato (-2.5 a -1.5),70,4.126426852429266,3.01938975847047,0.0802099213903208,77.14285714285715,51.44534154202368,4.046216931038946
Leve Desc (-1.5 a -0.5),205,5.301153245251262,1.9618023218533231,0.110554416717981,61.95121951219512,47.95062336427161,5.190598828533282
Neutro,151,4.271634272680156,3.207150671179382,0.1324538528287133,55.62913907284768,32.249981025121016,4.139180419851443
Leve Premio (0.5 a 1.5),218,-0.6770717843107182,2.4419546817895044,0.1283919036439746,54.95495495495496,-5.273477219519487,-0.8054636879546928
Caro (1.5 a 2.5),199,-0.4501007377550473,-1.4227645393668276,0.1213462039973096,35.74468085106383,-3.7092279710356544,-0.5714469417523569
Muito Caro (>2.5),38,1.6805968622786134,4.625025777078706,0.1309980120169623,60.526315789473685,12.829178272047539,1.5495988502616511
Muito Barato (<-2.5),4,-7.884613536939497,-8.320668412087945,0.109447283107148,50.0,-72.04028497610342,-7.994060820046645
Barato (-2.5 a -1.5),81,3.0192174476296394,1.42675109712036,0.0806864744909234,58.0246913580247,37.41912667841438,2.938530973138716
Leve Desc (-1.5 a -0.5),193,6.768508172279169,2.09937360479977,0.125525424315968,57.51295336787565,53.92141197882205,6.6429827479632015
Neutro,161,3.424078084709783,3.176846493494234,0.1399888854231176,55.90062111801242,24.459642277319627,3.284089199286665
Leve Premio (0.5 a 1.5),198,-2.538586340037802,-0.3609384487278988,0.1382753821007771,46.5686274509804,-18.358917423411825,-2.676861722138579
Caro (1.5 a 2.5),205,0.0728492769817405,-0.9888341514065258,0.1415124677197037,38.912133891213394,0.5147905173362101,-0.06866319073796319
Muito Caro (>2.5),42,5.512649444329268,5.420229976333246,0.1198107185258888,76.19047619047619,46.01132074111357,5.392838725803379
Muito Barato (<-2.5),7,1.8494250005854047,1.2675723561147878,0.0466263660055696,71.42857142857143,39.664788817119025,1.802798634579835
Barato (-2.5 a -1.5),54,3.6963596399401935,2.694207020600925,0.0511521821253435,83.33333333333334,72.262011396124,3.64520745781485
Leve Desc (-1.5 a -0.5),205,3.14907933971695,2.196160428498839,0.0673592031534657,59.06976744186046,46.75054254712311,3.0817201365634843
Neutro,187,2.8775232643332824,1.299142370572537,0.0760312974147547,53.52112676056338,37.846562196481806,2.801491966918528
Leve Premio (0.5 a 1.5),199,3.483342275202008,4.169261332862106,0.0830329364723736,63.05418719211823,41.95133137811693,3.400309338729634
Caro (1.5 a 2.5),172,3.4111035690489,4.288483968170887,0.0849684339452938,63.372093023255815,40.14553841370751,3.3261351351036064
Muito Caro (>2.5),60,-0.0197591355837919,-2.726086908846081,0.0660060399148356,43.333333333333336,-0.2993534426536225,-0.0857651754986275
Muito Barato (<-2.5),9,16.1909099719152,11.73285034033893,0.2121974362575102,88.88888888888889,76.3011569846005,15.97871253565769
