z_bucket,Count,Avg_Return,Median_Return,Volatility,Win_Rate
Leve Premio (0.5 a 1.5),266,0.6858921486974071,0.5979398594866625,0.0425166234427965,53.64963503649635
Caro (1.5 a 2.5),221,0.1749028652017373,-0.0483942300135376,0.0279033664327592,48.4304932735426
Muito Caro (>2.5),35,-2.738416972548066,-1.1162802731654708,0.0407544402828895,22.857142857142858
Muito Barato (<-2.5),15,-0.6210807659810236,-0.052479536432648,0.0517661865730737,46.66666666666666
Barato (-2.5 a -1.5),81,0.1471052608731457,0.0552464726933266,0.0598013280881028,51.85185185185185
Leve Desc (-1.5 a -0.5),160,0.6102136447642194,0.0256001946431494,0.0531675449383327,50.0
Neutro,214,1.2067962849888845,-0.2837143838479106,0.0582204913504656,47.19626168224299
Leve Premio (0.5 a 1.5),229,0.0018270623226699,-0.1534174665885457,0.0441398639739175,47.59825327510917
Caro (1.5 a 2.5),161,1.1470792213106555,1.0125865066809014,0.0527371834780575,58.68263473053892
Muito Caro (>2.5),53,2.983297937014714,3.194432455997553,0.0437208248267502,70.17543859649122
Muito Barato (<-2.5),13,0.7055276226230726,0.9412569926441794,0.0526540530850923,53.84615384615385
Barato (-2.5 a -1.5),66,-0.3147746703111707,-0.0001517286583596,0.0550099042122748,50.0
Leve Desc (-1.5 a -0.5),123,1.90023863142092,0.4083604831050857,0.0663531760051014,51.21951219512195
Neutro,208,0.630464679036843,-0.0122028894531667,0.0440096173115757,49.51923076923077
Leve Premio (0.5 a 1.5),251,0.5423022886981684,0.1838675911349119,0.0513165023580361,52.589641434262944
Caro (1.5 a 2.5),184,0.9156723493995816,0.5417708469138693,0.0446824309313555,52.87958115183245
Muito Caro (>2.5),68,3.032662016180724,3.5749693128783733,0.0507978195730538,73.23943661971832
Muito Barato (<-2.5),11,2.2234744371684814,4.605842002042837,0.0503403061359977,63.63636363636363
Barato (-2.5 a -1.5),31,2.014620682365318,3.0185734575316703,0.0520262182859026,64.51612903225806
Leve Desc (-1.5 a -0.5),82,4.341424926213288,4.567888761087868,0.0841470968218242,73.17073170731707
Neutro,216,4.068132991376181,4.206008467740496,0.0714549383643809,69.44444444444444
Leve Premio (0.5 a 1.5),310,2.0853146043147346,1.9735123191590545,0.0842732500651763,58.97435897435898
Caro (1.5 a 2.5),236,0.8130045759512067,-0.1954660114098561,0.0712211026892452,47.13114754098361
Muito Caro (>2.5),27,-1.40998131669021,-2.624786244715493,0.0926321242841937,33.33333333333333
Muito Barato (<-2.5),17,0.1659670561226348,-0.6505636339174115,0.0351932975947595,47.05882352941176
Barato (-2.5 a -1.5),100,-0.5524325622660073,-1.1635082472939762,0.0601015066298013,45.0
Leve Desc (-1.5 a -0.5),132,0.5433809694560369,-0.2288057725035264,0.0572794939885315,48.48484848484848
Neutro,193,0.5045722303421099,0.1566131822430483,0.0507931936208051,50.77720207253886
Leve Premio (0.5 a 1.5),248,0.6678545930872182,0.1912859676625355,0.0514626563301812,51.20967741935484
Caro (1.5 a 2.5),186,0.8640529169865365,0.6517827569491486,0.0496294152441399,53.333333333333336
Muito Caro (>2.5),38,-0.4826807834692348,0.1076582768485212,0.0347750609997834,51.28205128205128
Muito Barato (<-2.5),10,0.1410237149154369,1.0119036519947056,0.0263560776593999,60.0
Barato (-2.5 a -1.5),134,0.1320982900635808,-0.4485410681656476,0.0461280838501103,46.26865671641791
Leve Desc (-1.5 a -0.5),169,-0.2218740517330468,-1.1496371483356804,0.0497406859940808,36.68639053254438
Neutro,136,0.3692550042341216,0.2349202148298812,0.0498430519280647,51.47058823529412
Leve Premio (0.5 a 1.5),241,1.5158161746567638,1.461794741428779,0.0497162842212242,59.42622950819673
Caro (1.5 a 2.5),217,0.0010445961302595,0.3949862949313987,0.0406370093774602,50.89285714285714
Muito Caro (>2.5),7,1.2092595691946937,3.493775504082408,0.0549879628575847,71.42857142857143
Muito Barato (<-2.5),7,2.9782119289027267,2.443683532797692,0.0306500164848706,85.71428571428571
Barato (-2.5 a -1.5),109,0.9549171412882896,0.0,0.0497006757599677,49.54128440366973
Leve Desc (-1.5 a -0.5),94,-0.4383668092068351,-1.5512376678034234,0.0471388657569557,35.1063829787234
Neutro,141,0.6816013145428241,0.5846124830341637,0.0485719973408339,53.191489361702125
Leve Premio (0.5 a 1.5),339,1.1550377545967805,0.7410102541101526,0.0434759161072178,57.647058823529406
Caro (1.5 a 2.5),204,0.4797980098207395,0.2952275532947856,0.039443139631708,50.70422535211267
Muito Caro (>2.5),20,-1.258239475848556,-0.0253747264428116,0.0404359809784778,50.0
Muito Barato (<-2.5),5,5.121297260252651,5.172396838227633,0.0303465743016122,100.0
Barato (-2.5 a -1.5),103,1.770467839221063,-0.3095976267190714,0.0755217665047556,48.54368932038835
Leve Desc (-1.5 a -0.5),176,1.3588563772684144,0.2630029696234714,0.0837204107974443,51.70454545454546
Neutro,209,-0.2387132999455226,-0.6401063572358034,0.0788589351278731,46.411483253588514
Leve Premio (0.5 a 1.5),155,-0.9190692016378572,-2.295736093821432,0.1092793818358874,41.29032258064516
Caro (1.5 a 2.5),182,1.5050167016614198,2.2334283444866987,0.0828395684279311,52.9100529100529
Muito Caro (>2.5),84,1.8271064271140556,2.3858786501407936,0.0648861415809603,62.06896551724138
Muito Barato (<-2.5),11,0.2691106379019804,0.8237176533960833,0.0359956987055567,54.54545454545454
Barato (-2.5 a -1.5),71,0.7135739382211512,0.4129306858938086,0.0469011665332981,54.929577464788736
Leve Desc (-1.5 a -0.5),181,0.4132596911624727,-0.8866379989714401,0.0523332829279781,39.77900552486188
Neutro,171,0.2814160948064314,0.0217690064439723,0.0506954794452312,50.29239766081871
Leve Premio (0.5 a 1.5),219,0.9365632678842536,1.2422210622895502,0.0539904359365196,57.77777777777777
Caro (1.5 a 2.5),208,0.1191387023392986,0.0,0.0466103733969226,48.58490566037736
Muito Caro (>2.5),53,-1.2032960784038855,-2.0331990871509498,0.0513560448636983,33.9622641509434
Muito Barato (<-2.5),8,2.108906384408589,3.193768381896467,0.0517826270809716,62.5
Barato (-2.5 a -1.5),95,1.1276788077878916,1.557383100233389,0.0541317888259434,56.84210526315789
Leve Desc (-1.5 a -0.5),220,0.9816969660517004,2.149283427922477,0.051249471716178,66.36363636363637
Neutro,292,0.60391616498251,0.3982834213181352,0.0548190513896514,53.42465753424658
Leve Premio (0.5 a 1.5),162,-1.170391152454609,-0.915800338150341,0.0655636507609781,45.67901234567901
Caro (1.5 a 2.5),94,0.0524819125910154,1.7038538511717216,0.0741280900121482,54.54545454545454
Muito Caro (>2.5),43,-1.9146239660141529,-1.47784071911079,0.0546981394285151,33.33333333333333
Muito Barato (<-2.5),9,3.5011929191936866,2.6875785947977127,0.0420125317956072,77.77777777777779
Barato (-2.5 a -1.5),73,1.2905361094537215,0.950369159750597,0.0509242954758034,53.42465753424658
Leve Desc (-1.5 a -0.5),194,1.3966754928809726,2.4930353977810293,0.0540501517188452,69.0721649484536
Neutro,279,0.2669871606039137,0.5893925795271704,0.0519704297697045,54.83870967741935
Leve Premio (0.5 a 1.5),192,0.5471836867210085,0.7515312391373707,0.0583552676729402,56.25
Caro (1.5 a 2.5),121,-0.982254647838354,-1.009882200861134,0.0755493636007938,46.774193548387096
Muito Caro (>2.5),46,-0.3989629161926165,-0.20261567403832,0.0603175542313901,41.50943396226416
Muito Barato (<-2.5),19,-8.175999118595442,-8.13559839280985,0.0884354747074725,10.526315789473683
Barato (-2.5 a -1.5),90,-6.517132836417996,-8.250441126840997,0.1223755977954719,29.0
Leve Desc (-1.5 a -0.5),235,-1.50884621554616,-2.4963318782837085,0.1372886204902647,45.53191489361702
Neutro,235,1.3833558930312744,1.3274359685016224,0.1223114085086133,54.04255319148936
Leve Premio (0.5 a 1.5),251,-1.1569013347770627,-0.702571397975571,0.0925200481129066,45.0199203187251
Caro (1.5 a 2.5),71,-7.724591594375663,-6.741573033707871,0.1003046381796656,16.901408450704224
