ticker,open,high,low,close,volume,FDI_30,Entropy_20,Hurst_100,LZC_50,FDI_n,Entropy_n,LZC_n,Hurst_n,regime_score,regime_delta,regime_accel,regime_state,is_transition,transition_type,prob_toxic,prob_chop,prob_neutral,prob_trend,prob_clean_trend,regime_most_likely,regime_confidence
PETR3.SA,33.5099983215332,33.5099983215332,32.810001373291016,32.880001068115234,11488400.0,1.4661859978902827,2.523219672335508,0.681647556558298,3.047682342478351,0.5499902292993684,0.4235966600837434,0.5652173914718184,0.6049415630190881,53.31888942825186,0.2869377527377921,1.1395948395727302,neutral,False,stable,6.667740872742823e-05,0.05224210622924469,0.7496951731626138,0.1970474521873858,0.0009485910120283291,neutral,0.7496951731626138
PCAR3.SA,3.9000000953674316,3.990000009536743,3.819999933242798,3.8399999141693115,6883600.0,1.5353269428398284,3.1709505944546685,0.7829801194868674,3.4991908376603287,0.2802178567848561,0.02917518288845955,0.23529411804556943,0.8807131073064893,32.6325303730262,2.2307188197895194,-0.7369177891719687,chop,False,stable,0.06102017389031449,0.7633453908404391,0.17490040160530643,0.0007339772486972716,5.64152428561445e-08,chop,0.7633453908404391
PETR4.SA,31.8799991607666,31.899999618530273,31.25,31.260000228881836,64927900.0,1.4503076128268761,2.2841837197791888,0.6874097161231629,3.27343659006934,0.6811443101412713,0.5672554388375737,0.26666666709978304,0.5735138271498105,52.75265849566827,-3.3867756535030367,-1.727259009337189,neutral,False,stable,8.490059767707366e-05,0.059397821654983085,0.7611186449570443,0.17863077240272565,0.0007678603875700262,neutral,0.7611186449570443
SANB11.SA,31.8799991607666,32.2400016784668,31.719999313354492,31.979999542236328,1684700.0,1.4296545278772854,2.723219672335508,0.7221651911474957,2.7090509710918678,0.5977234168516401,0.44244129699491863,0.7692307693880328,0.7155979167936843,62.53546250099667,-1.3791907232533234,-1.6128495532421567,trend,False,stable,8.187006805869279e-07,0.004052364305490255,0.3673786243116151,0.6100161854364718,0.018552007245742266,trend,0.6100161854364718
RADL3.SA,23.780000686645508,24.760000228881836,23.639999389648438,24.670000076293945,6517600.0,1.4089677870674306,2.865957320949175,0.6089652954909982,3.27343659006934,0.7399489727360874,0.24531756545170758,0.4375000003114561,0.5492512609002551,50.25393354416682,0.8907203028898962,1.315373966870716,neutral,False,stable,0.00023831353770033392,0.10115142199832287,0.7863526301282737,0.11196564010993393,0.00029199422576921605,neutral,0.7863526301282737
SLCE3.SA,17.399999618530273,17.459999084472656,17.049999237060547,17.25,2047600.0,1.506360525089899,2.9037016960573485,0.5579553214236199,3.047682342478351,0.46672035509375864,0.24014712441522168,0.6666666668072888,0.3815917852589033,44.30379113855359,-0.8791235294689983,-7.866965941697295,neutral,False,stable,0.0022285244753411228,0.28775169091885855,0.6805192785325007,0.029477120299363467,2.3385773936299478e-05,neutral,0.6805192785325007
RENT3.SA,46.0,47.70000076293945,45.75,46.75,6279500.0,1.423325797568082,2.6037016960573487,0.7734476956805271,2.7090509710918678,0.7397867132707002,0.7258673967533447,0.9285714286166283,0.9327062413040728,82.20869685845177,-1.551730131138541,-6.354205526313109,clean_trend,False,stable,3.907867209672857e-12,9.892784581094726e-07,0.004586901129754749,0.38953122642122284,0.6058808831666564,clean_trend,0.6058808831666564
TAEE11.SA,41.61000061035156,42.13999938964844,41.47999954223633,41.540000915527344,1689500.0,1.3905727945526967,2.7709505944546686,0.8302960535500391,2.9348052186828566,0.7523016262450831,0.46230927918990916,0.6428571430831427,0.9663988687993836,69.52618672016645,-7.043990544645894,-11.57108003793661,trend,True,deteriorating,1.5906591709734958e-08,0.0003186889858806346,0.1169442968765369,0.7859829266622005,0.09675407156879025,trend,0.7859829266622005
SUZB3.SA,51.279998779296875,51.70000076293945,48.90999984741211,49.470001220703125,21574100.0,1.4757822890039978,2.490468570732828,0.5500855916719171,2.821928094887362,0.5468599495647664,0.6043166307049445,0.7368421053858614,0.4484868322662201,58.90450353453755,9.259541806572607,6.357794871491095,neutral,True,improving,5.181535283269015e-06,0.01240682627286419,0.5441078788590039,0.4370502778777395,0.00642983545510915,neutral,0.5441078788590039
TIMS3.SA,23.739999771118164,24.0,23.290000915527344,23.43000030517578,4422100.0,1.5385325925145386,2.984183719779189,0.737311268720135,2.9348052186828566,0.24660243778626278,0.19199808429865928,0.500000000369133,0.8374902986011226,41.44783122230514,-6.151374752334576,-7.21342193779477,neutral,False,stable,0.005755411022161427,0.4197699000374701,0.5607487524200985,0.013719788311905703,6.148208364071635e-06,neutral,0.5607487524200985
