ticker,regime,return,win,reason,days_held,hurst_entrada,entropy_entrada,halflife_entrada,sinal_tipo,phase,window
BBSE3.SA,SIDEWAYS_CALM,-0.046983147586328065,0,TIME_STOP,11,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBSE3.SA,BEAR_VOLATILE,0.1679907220437674,1,BEAR_OPTIMIZED,15,0.5,-1.2953084868345517,1000.0,PRICE,TRAIN,2021-12
BBDC4.SA,SIDEWAYS_CALM,-0.051200000000000044,0,HARD_STOP,11,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBDC4.SA,SIDEWAYS_VOLATILE,0.0944087006550117,1,SIGNAL,28,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BBDC4.SA,BEAR_VOLATILE,-0.030516398906906182,0,STOP_TECNICO,1,0.5,-2.547880914083247,1000.0,PRICE,TRAIN,2021-12
BBDC4.SA,BEAR_VOLATILE,0.020496340557200156,1,STOP_TECNICO,1,0.5,-2.178298926115393,1000.0,PRICE,TRAIN,2021-12
BBDC4.SA,BEAR_VOLATILE,-0.011941130288343337,0,STOP_TECNICO,3,0.5,-2.1224152677622445,34.30961849152067,PRICE,TRAIN,2021-12
BBDC4.SA,BEAR_VOLATILE,-0.03458145372179613,0,STOP_TECNICO,7,0.5,-2.7881534171591102,34.30961849152067,PRICE,TRAIN,2021-12
BBDC4.SA,BEAR_CALM,-0.009825798605457979,0,TIME_STOP,22,0.5,0.4022561901600051,34.30961849152067,PRICE,TEST,2021-12
BEEF3.SA,SIDEWAYS_CALM,0.16290829763791356,1,SIGNAL,43,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BEEF3.SA,BEAR_VOLATILE,0.041782514413613116,1,END_CLOSED,14,0.5,-3.0711037305680584,31.53513447474756,PRICE,TEST,2021-12
BRAP4.SA,SIDEWAYS_CALM,0.2559629136887708,1,SIGNAL,43,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BRAP4.SA,BULL_CALM,-0.051200000000000044,0,HARD_STOP,7,0.5,0.35336738926847605,6.169225858827616,PRICE,TEST,2021-12
BRAP4.SA,BULL_VOLATILE,-0.017374478806916803,0,TIME_STOP,13,0.5,1.0954656720315494,6.641790986213325,PRICE,TEST,2021-12
BRKM5.SA,BEAR_CALM,-0.005459259082341926,0,TIME_STOP,27,0.5,0.5,1000.0,PRICE,TRAIN,2021-12
BRKM5.SA,BEAR_CALM,-0.051200000000000044,0,HARD_STOP,4,0.5,-1.1547005383792515,1000.0,PRICE,TRAIN,2021-12
BRKM5.SA,BEAR_VOLATILE,-0.05587482466690321,0,HARD_STOP,8,0.5,0.8198746249113182,1000.0,PRICE,TRAIN,2021-12
BRKM5.SA,BEAR_CALM,-0.008665500414504777,0,STOP_TECNICO,1,0.5,-1.4288186324037209,7.383421355308234,PRICE,TRAIN,2021-12
BRKM5.SA,BEAR_VOLATILE,-0.09735383439750558,0,HARD_STOP,4,0.5,1.2389899250823024,12.776631374796587,PRICE,TEST,2021-12
