Ticker,Preco,Entropy_Atual,Entropy_Media,Entropy_Z,Vol_Diaria_Atual,VolVol_Z,Hurst_Z,Estado
UGPA3.SA,20.360000610351562,2.8464393446710154,2.802480713350583,0.18622797183634748,2.6991602565843866,-0.7996555041157402,-0.16721033162752816,NORMAL
RADL3.SA,23.1200008392334,2.8464393446710154,2.755754305641667,0.2924929691811998,2.196031459115402,1.0123388348054916,0.2875080862430209,NORMAL
SBSP3.SA,135.9600067138672,2.9037016960573485,2.8279931303608294,0.3294188553140882,1.8188174908939043,0.7184505087054129,1.124878490848736,NORMAL
BEEF3.SA,6.110000133514404,2.8841837197791893,2.7874622737793766,0.394838102733236,2.095067344819051,-1.1423566689469853,-0.5112247118689469,NORMAL
TIMS3.SA,23.510000228881836,2.8219280948873626,2.723032485360142,0.44934674715092054,1.5593663455309879,-0.14382993483340892,-0.621886648406992,NORMAL
SLCE3.SA,16.889999389648438,2.946439344671015,2.7948598035331202,0.5387252842530589,1.3477600488512056,-1.1701560232925428,-0.6881010331177696,NORMAL
WEGE3.SA,47.18000030517578,2.8464393446710154,2.632731818771579,0.7192849312144058,1.5036930513647688,1.2227225876492842,1.2535944018880947,NORMAL
EMBR3.SA,84.37000274658203,2.965957320949175,2.7216415973194485,0.7455553882887077,1.710482842013011,-0.5746578398266803,-1.5376250693438407,NORMAL
CSNA3.SA,8.880000114440918,3.008694969562842,2.7417864406159476,1.0429712982844153,2.572396388301136,-0.3977793650717551,-1.5730026376853345,NORMAL
SUZB3.SA,50.36000061035156,2.908694969562842,2.668019010396181,1.06777475222122,1.3131217723685387,-0.5838183861874091,-0.43048605234926124,NORMAL
BBSE3.SA,35.380001068115234,3.0464393446710156,2.756190277486515,1.08195268744534,1.3363450419020788,1.9211038054915748,-0.23601310872059184,NORMAL
KLBN11.SA,18.610000610351562,3.0219280948873624,2.849998004667102,1.0934899736447783,1.1704510880947634,-0.7892860818282272,0.25627299740608406,NORMAL
PCAR3.SA,3.809999942779541,3.208694969562842,2.71561633915362,2.0313658226597324,2.2930839185689087,-1.2048675689729487,0.17707115974501794,CAÓTICO (Perigo)
